,Date,Title,Link,Ticker
19,2020-12-24 02:39:00,"Should We Be Cautious About Progyny, Inc.'s (NASDAQ:PGNY) ROE Of 2.5%?",https://finance.yahoo.com/news/cautious-progyny-inc-nasdaq-pgny-073952334.html,PGNY
20,2020-12-18 10:11:00,Is PGNY A Good Stock To Buy Now?,https://finance.yahoo.com/news/pgny-good-stock-buy-now-151127528.html,PGNY
21,2020-12-11 12:10:00,Progyny CEO on the future of fertility treatments amid COVID-19,https://finance.yahoo.com/video/progyny-ceo-future-fertility-treatments-171005325.html,PGNY
22,2020-11-18 08:00:00,Progyny Strengthens Board of Directors with Appointments of Healthcare and Technology Leaders,https://finance.yahoo.com/news/progyny-strengthens-board-directors-appointments-130000300.html,PGNY
23,2020-11-16 12:00:00,"Progyny, Inc. Announces Participation at the Piper Sandler Healthcare Conference",https://finance.yahoo.com/news/progyny-inc-announces-participation-piper-170000848.html,PGNY
24,2020-11-09 06:54:00,"Results: Progyny, Inc. Exceeded Expectations And The Consensus Has Updated Its Estimates",https://finance.yahoo.com/news/results-progyny-inc-exceeded-expectations-115424475.html,PGNY
25,2020-11-05 19:40:00,Progyny (PGNY) Q3 Earnings Meet Estimates,https://finance.yahoo.com/news/progyny-pgny-q3-earnings-meet-004012601.html,PGNY
26,2020-11-05 16:32:00,Progyny: Q3 Earnings Insights,https://finance.yahoo.com/news/progyny-q3-earnings-insights-213236163.html,PGNY
27,2020-11-05 16:05:00,"Progyny, Inc. Announces Third Quarter 2020 Results",https://finance.yahoo.com/news/progyny-inc-announces-third-quarter-210500017.html,PGNY
28,2020-11-05 14:45:00,Progyny Inc to Host Earnings Call,https://finance.yahoo.com/news/progyny-inc-host-earnings-call-194500962.html,PGNY
29,2020-10-29 12:35:00,Progyny (PGNY) Reports Next Week: Wall Street Expects Earnings Growth,https://finance.yahoo.com/news/progyny-pgny-reports-next-week-163504377.html,PGNY
30,2020-10-23 12:01:00,Did You Miss Progyny's (NASDAQ:PGNY) 72% Share Price Gain?,https://finance.yahoo.com/news/did-miss-progynys-nasdaq-pgny-160141167.html,PGNY
31,2020-10-22 12:05:00,"Progyny, Inc. Announces Details for Its Third Quarter Results Report",https://finance.yahoo.com/news/progyny-inc-announces-details-third-160500738.html,PGNY
32,2020-10-19 09:00:00,Progyny and RMA of New York Partner on Original Research Selected for Presentation at the 76th Annual ASRM Scientific Congress and Expo,https://finance.yahoo.com/news/progyny-rma-york-partner-original-130000864.html,PGNY
33,2020-10-13 14:39:00,"Hedge Funds Keep Buying Progyny, Inc. (PGNY)",https://finance.yahoo.com/news/hedge-funds-keep-buying-progyny-183948545.html,PGNY
34,2020-10-12 12:43:00,"I'm Looking for Stocks That Are Setup to Breakout, and Progyny Fits That Mold",https://realmoney.thestreet.com/investing/i-m-looking-for-stocks-that-are-setup-to-breakout-and-progyny-fits-that-mold-15456179?puc=yahoo&cm_ven=YAHOO,PGNY
35,2020-09-18 17:43:00,Progyny Inc. (PGNY) Has 100% Upside Potential,https://finance.yahoo.com/news/progyny-inc-pgny-100-upside-214336408.html,PGNY
36,2020-09-10 12:00:00,"Progyny, Inc. Announces Participation at the BofA Global Healthcare Conference",https://finance.yahoo.com/news/progyny-inc-announces-participation-bofa-160000322.html,PGNY
